text|label
    Latona wśród niebiańskiej siedziby tymczasem|wergiliusz
A już gotowe stały cugi i podwody,|mickiewicz
Krzywym dzióbem potworny sęp wątrobę żre mu|wergiliusz
Wyżej Ida, z Teukrami związana tak ściśle…|wergiliusz
Szczęściem, człowiek nie zbłądzi do tego ostępu,|mickiewicz
Do zamku nieproszony coraz częściej jeździł,|mickiewicz
Zdumiał się Enej z nagła, o przyczynę pyta|wergiliusz
Przez barki kołczan zwiesił i łuczek maleńki.|wergiliusz
Ugrzęzła nawa, przodem nad fale się wzniosła.|wergiliusz
Szmer słychać i słup dymu pod niebo się spiętrza.|wergiliusz
Tworząc barwy i kwiaty: tak dziś ziemię całą|mickiewicz
Donosi, że w cesarskim tajnym gabinecie|mickiewicz
Prawicą stosy Teukrów, do domowych pielesz|wergiliusz
Lecz czuł, że po tych skargach tym mocniej ją zbrzydził; O Zosi,|mickiewicz
240 Z wielkim niebezpieczeństwem, bo z bliska wypalił.|mickiewicz
Powstrzymać bronią: w zgiełku tratują i gniotą.|wergiliusz
Lub wojsku, na zajazdach, sejmikowych zborach|mickiewicz
jenerał Małachowski.|mickiewicz
Wśród pustych już krużganków w Junony świątnicy|wergiliusz
Tamtego wierne druhy pomiędzy okręty|wergiliusz
Największy zgiełk i lament najsroższy się wszczyna.|wergiliusz
Pchnięciem i wagą broni, że się aż pochylił;|mickiewicz
Dzierży broń i przewyższa wszystkich głową całą.|wergiliusz
Rzekł Anchiz — i tak wątek wyłuszcza zaczęty:|wergiliusz
Pierzchli wszyscy, w posokach swe ciała, znużeni,|wergiliusz
Który się trochę popsuł; prawda, z Częstochowy|mickiewicz
Dostałam mdłości, spazmów, serca palpitacji.|mickiewicz
Razem i woły w wielkiej ukrywane grocie|wergiliusz
Zdradzonym, myśl: co w szale potrafi niewiasta,|wergiliusz
Jak raz zaczął, bez przerwy rzecz swoję tokował|mickiewicz
Pośród Syrtów getulskich błędne gnając łodzie,|wergiliusz
Wiedział, że był przystojny, czuł się rześki, młody,|mickiewicz
370 Tak śmiejąc się czekamy, kto kogo pokona;|mickiewicz
Udaje radość w twarzy, ból serca owłada.|wergiliusz
Tam rowem zamykają obszar obran na dom,|wergiliusz
Bachmat wspiął się, powietrze bije kopytami,|wergiliusz
150 Zdawało się, że liczył oczyma kamienie.|mickiewicz
Tymczasem pod słup kazał wetknąć dwie podpory|mickiewicz
Dziś nie mogła rozejść się wieść po okolicy,|mickiewicz
piechoty litewskiej ; dotąd używają się niekiedy i zowią się|mickiewicz
Przelękłych strach popędza, by jakkolwiek liny|wergiliusz
Skąd mu się wzięła mina i wesołość taka.|mickiewicz
Męczarnie cierpią. Jedne zawisły na wietrze|wergiliusz
240 Tu wzrok na ścianie wstrzymał, ówdzie na sklepieniu,|mickiewicz
(Nikt by go nie podźwignął prócz Chrzciciela ręki).|mickiewicz
Jako ostatni odbłysk ziemskiej Jacka chwały.|mickiewicz
Śle w stronę Ilioneja, lewą Sergestowi|wergiliusz
Więc nuże! Wszyscy obrzęd radośnie sprawujmy,|wergiliusz
Bardzo to Ekonoma i cieszy, i straszy.|mickiewicz
Rzęd został przy mnie; każdy znawca ten rzęd chwali,|mickiewicz
    Wtedy strwożona losy Dydo nieszczęśnica|wergiliusz
Młodzież także przebrana, oprocz Telimeny|mickiewicz
Między licznymi kurcząt i jendyków cały,|mickiewicz
Nie ma rady: - śmieli się i musieli zgodzić.|mickiewicz
Mały Atys, najszczerszy druh chłopięcia Jula.|wergiliusz
Złość mię znowu porwała. - Ten Stolnik zwycięski!|mickiewicz
250 Na maczudze, a głową na końcu maczugi|mickiewicz
Ale Sędzia zatrzymał w izbie Tadeusza|mickiewicz
Może mnie bierzesz, Zosiu, nie tak z przywiązania,|mickiewicz
Ów kół sękaty — co im pod ręce podpadło,|wergiliusz
Anegdot, opowiadań i na koniec sporów.|mickiewicz
Chorąży wojewodztwa z samego Dobrzyna|mickiewicz
Gdy proszę o rzecz słuszną i Parka nie broni».|wergiliusz
Sprowadził. Troska ojca w Askaniu jedynie!|wergiliusz
Ale je wnet podnieśli, bo mistrz tony wznosi,|mickiewicz
I osłoda niedoli.|wergiliusz
Ku pożytecznym oka nie odwrócił.|mickiewicz
Zapewne Preussisch-Eylau.|mickiewicz
O roku ów! kto ciebie widział w naszym kraju!|mickiewicz
Złość Greków od początku, oraz jaki trud ma|wergiliusz
Rzeź Pragi, którą znały z pieśni i z powieści,|mickiewicz
Ogromny, pełen mroków; — sam olbrzym wysoki|wergiliusz
Litewskie! tak poważne i tak pełne krasy!-|mickiewicz
Mnie rzucasz? Przez łzy moje, przez twoją bądź zbłagan|wergiliusz
Sprawa wróciła znowu do sądów granicznych.|mickiewicz
710 Strony biorące udział w wielkiej o psów zwadzie|mickiewicz
Orszak bogów, współczuciem i smutkiem oniemian,|wergiliusz
630 Wyskoczył Hrabia zbrojny i zerwał układy.|mickiewicz
Panna młoda kończyła robić gotowalnię;|mickiewicz
O nowych, coraz sroższych ukazach cesarskich;|mickiewicz
Te gałęziste rogi, jakby las wawrzynów|mickiewicz
Bo kiedy Serg gorący łódź skręca na skały|wergiliusz
Mitra z Krzyżem, Poraje z Gryfem i z Korabią;|mickiewicz
Żeby cię na świat wywieść, ciągle pod nos mruczał,|mickiewicz
Powrócą i przygodom nadstawiają czoła.|wergiliusz
Oba ludy we wiecznym dłoń złączą rozejmie!|wergiliusz
cofnął się, toczył zdumione źrenice|mickiewicz
O Gerwazym nie wspomniał nikt, bo wszyscy biegli|mickiewicz
Ty pieszo stań przy murach i ochraniaj wały!»|wergiliusz
zmieniły się w Europie około połowy wieku ośmnastego; w Polszcze|mickiewicz
    Już posłowie przybyli tam z grodu Latyna;|wergiliusz
Wspomnęż łodzie, co w kraju Eryksa zgorzały|wergiliusz
I ostatni na Litwie monarcha myśliwy.|mickiewicz
Pada na ciało, z jękiem i łzami je ściska,|wergiliusz
Który się skrył przed światem, jak łotr, jak zabójca? Bóg widzi,|mickiewicz
    «Wrogu gorzki! Przecz szydzisz i grozisz mi zgonem?|wergiliusz
Odpowiedział mu krzykiem żałośnie namiętnym;|mickiewicz
Na łoże pada, takie ostatnie śląc słowa:|wergiliusz
Powstanie jako pożar wkoło rozpostarło,|mickiewicz
Na czterech ławach cztery ich rzędy siedziało,|mickiewicz
560 Zgadywała, nie wiem jak, co się we mnie działo,|mickiewicz
Toczył się i nareszcie zakończył zaszczytnie|mickiewicz
Nad gęstwą różnofarbnych kłosów i badylów|mickiewicz
One bowiem przez długie wzajemne pożycie|wergiliusz
670 Skołubowie zaś widząc, jak waleczny Brzytwa,|mickiewicz
    Tak rzekł, a wraz wąż śliski — od grobowca wnętrza,|wergiliusz
Co kryje jej ramiona, i obręcz ze złota,|wergiliusz
Wydarta pod Grunwaldem z rąk mistrza Junginga).|mickiewicz
za pierś, szyję, za stopy, kolana;|mickiewicz
Na Teukrów i ustawia na zrębie wybrzeża.|wergiliusz
I na ich skórach łokciem podparłszy się kładzie.|wergiliusz
Może go ona kocha? za męża wybierze!|mickiewicz
260 <<Jest, rzekł porucznik, kilku innych rodem z Litwy,|mickiewicz
Pancerz (Demoleowi sam zdarł go przed laty|wergiliusz
A ty jeszcze z młodszymi mógłbyś pójść w zapasy.|mickiewicz
Odsyłam. Niech pogrzebem ukoi ból świeży —|wergiliusz
I tam umarł przykładnie. Znam się też z Śniadeckim,|mickiewicz
Słuchaj rad, które Nautes dziś daje ci stary|wergiliusz
«Jeśli śmierci odwłokę wyjednać stanowisz|wergiliusz
Jak mnie dziecko do zdrowia powróciłaś cudem,|mickiewicz
    Kiedy na fryskiej Idzie pierwsze łodzie żwawy|wergiliusz
Był pokój w Wielkopolszcze, jak teraz na Litwie;|mickiewicz
W Lirnezie dom pozostał, w Laurencie mogiła…|wergiliusz
Ani zmieniony wypadków strumieniem.|mickiewicz
Kryjówek nie śmią spojrzeć w niebiańskich sfer przepych.|wergiliusz
Co się z nim stało, różnie powiadają o tem,|mickiewicz
Nad grodem Dydo włada, co z Tyru stolicy|wergiliusz
530 I każe na nim wyryć albo swoje imię,|mickiewicz
Więc było po uroku! po czarach! po dziwie!|mickiewicz
Ci mówcy zalecają swoich kandydatów|mickiewicz
Która, niestety, i tak zaniedbuje łowy,|mickiewicz
Ja prawa, domy znaczę — gdy wtem, pod zgniłemi|wergiliusz
Ja, nędzarz, wśród puszcz Libii tułam się nieznany,|wergiliusz
Żem nie mógł znieść zlanego łzami matki lica!|wergiliusz
Z pierwszym brzaskiem z bram rusza huf młodzi dobrany:|wergiliusz
Drugi bałabanowskiej swej Sagalasówki.|mickiewicz
Od której choć w zalotach został pogardzony,|mickiewicz
Pan Klucznik ją z nowego zważa stanowiska>>.|mickiewicz
Aż nie mogąc zdań zgodzić, na koniec stanowi|mickiewicz
Miejsce... zwane pokuciem.|mickiewicz
Ustąpił ją drugiemu, a już trzeci śpieszył,|mickiewicz
Ten aksamit traw będzież to mak i botwinie?|mickiewicz
Z pomocą wioseł. Tarchon, patrząc na wybrzeża,|wergiliusz
Co mówię? Gdziem jest? Jakiż szał serce ci zmienia,|wergiliusz
Więc niech Jaśnie Wielmożny Podkomorzy raczy|mickiewicz
Zaczęli więc rozmowę o niebios błękitach,|mickiewicz
Prośbą męstwo ich budzi, nie szczędząc nagany:|wergiliusz
W Italii zmoże, Fenkra dzielnego wspaniały|wergiliusz
Dążyły przecież wszystkie do jednego celu.|mickiewicz
Kryjówki, ległych grani olbrzymie brzemiona.|wergiliusz
I z łaski jego mam też fundusz prawie cały,|mickiewicz
Wywraca. Skajską bramę dzierży Juno sroga,|wergiliusz
Sień wielka jak refektarz, z wypukłym sklepieniem|mickiewicz
Poleruje się gustem, wspiera na prawidłach.|mickiewicz
Złożylim w grobie szczątki boskiego rodzica|wergiliusz
Teraz i Many — aby przed żadną przyganą|wergiliusz
    To rzekłszy, na me plecy i na kark szeroki|wergiliusz
Wskazywać palcem, mówiąc: Oto jest Soplica,|mickiewicz
Teraz, gdy dzień się chyli i późna już pora,|wergiliusz
To «Prysta» górę bierze, to naprzód pomyka|wergiliusz
Z zadziwieniem na wielki serwis poglądali,|mickiewicz
Strzaskane leżą głazy, opuszczony wyłom|wergiliusz
Już tylko ośmiu jegrów z sierżantem na czele|mickiewicz
Cisnąc wymię, gdy dziecię doń usta przykłada.|wergiliusz
Drugie klęcząc pracują około falbonki.|mickiewicz
Lecz książę Józef słyszał od pana Biniona,|mickiewicz
Przed nimi cielce, bogom poświęcone w darze,|wergiliusz
Ci wozy zaprzęgają, a tamci na konie|wergiliusz
Dydo, drżąca i złymi zdziczała zamiary,|wergiliusz
400 Zapomniawszy o wszystkim prosto ku nim skoczył,|mickiewicz
Promiennej twarzy Jula i złudnemu słowu;|wergiliusz
Pan Sędzia ciemiężyciel! On pierwszy zabraniał,|mickiewicz
Na łonie pieści, miłość omyłką nasyca…|wergiliusz
Wybaw mnie — niezwyciężon — z nędz albo litośnie|wergiliusz
    Tak mówi; dwuwiosłowce dwa z floty niezwłocznie|wergiliusz
Wzmaga grozę: że Teukrom królestwo oddają,|wergiliusz
Uderza z tyłu; sternik, strącon bez pamięci,|wergiliusz
    Była wieża wysoka, gęstych wiązań siecie|wergiliusz
Sam rzucasz rydwan, skacząc w dół!»|wergiliusz
Przed wieścią dla Rosyi straszną jak zaraza.|mickiewicz
Na co jedno niezłomnie przysiąc mogą bogi!|wergiliusz
Z góry już robił projekt, że sobie pozwoli|mickiewicz
I odpowiedną wielkiej dnia uroczystości,|mickiewicz
Zwróciły się na wielki, świeży trup niedźwiedzi:|mickiewicz
Czy wiatr ruszył? Tadeusz długo patrzył na nie,|mickiewicz
Tym ogniem, że będziemy szanować przymierze,|wergiliusz
Przymierzył do ładunku, do flinty przyłożył;|mickiewicz
Znaczy forum i prawa daje ojców rzeszy.|wergiliusz
Zbiegł ze wzgórzy — i pędem z przeciwległej strony|wergiliusz
Zaś powrozami mocniej sznurowano ręce|mickiewicz
Jak rządzisz sercem moim, tak rządź mym ramieniem>>.|mickiewicz
Przypominając polskie fechtarskie wykręty:|mickiewicz
350 Brwi zmarszczył, spojrzał na nią ledwie nie z pogardą; Potem|mickiewicz
Aby szukać Eneja w pallantejskim mieście,|wergiliusz
Ceusza, szybkie nogi mającą i skrzydła;|wergiliusz
<<Preopinanci moi w swych głosach wymownych|mickiewicz
Łbem grunt wierci, z nóg piasek sypie gwiazdom w oczy Co krok|mickiewicz
Twarzy wówczas nie dostrzegł, nazbyt rychło znikła,|mickiewicz
Zaryczy grunt pod stopą, bór z urwisk się ruszy,|wergiliusz
Gazet pilny czytelnik, polityki świadom,|mickiewicz
Ja za młodu niemało świata objechałem:|mickiewicz
Dałem orać i berło dzierżeć — śluby memi|wergiliusz
Stąd przybysza z Korytu w życia jego kresie|wergiliusz
Zagniewany, grzyb złamie albo nogą kopnie;|mickiewicz
Burzą z głębi, zaledwie dreszcz marszczy nieśmiały.|wergiliusz
Tam miłość, tam ojczyzna! Jeśli ty, Feniska,|wergiliusz
I wąsa podkręcając, podał rękę Zosi|mickiewicz
Rodzic znów do Ortygii przez morze niezwłocznie|wergiliusz
Tylko pukanie korków i brzęki talerzy|mickiewicz
Twarz miał pociągłą, blade, lecz świeże jagody,|mickiewicz
Wojski niósł muchomora. Z próżnymi przychodzi|mickiewicz
Tkanego dar Leneja poświęca w podzięce,|wergiliusz
do Soplicowa jak w centrum polszczyzny:|mickiewicz
Gigesa; pierzchającym wstecz wrazi w kark nagi|wergiliusz
390 Nie przyda się już na nic! Ach! próżna nadzieja!|mickiewicz
Pobiwszy wielu, z łupem do szańców tych proga|wergiliusz
Podeszły, Pelias z rany Ulissa przystawa.|wergiliusz
Los broni, łagodnego bóg zhardził mu ducha.|wergiliusz
I dumny głos zwycięsko tak rzuca Junonie:|wergiliusz
A jeżeli się chybią, rzuci negatywę.|mickiewicz
w. 20|mickiewicz
Omdlałego na poły Daresa w swą pieczę|wergiliusz
Zgiełk głośny bije wokół, od jeziora brzega|wergiliusz
Większymi, niż gdy losy Sycheja zabrały.|wergiliusz
Żmije i węże, groźnie podnoszące czoła,|wergiliusz
Czy mu frygijską kruchą sprawę chcemy sami|wergiliusz
(Ilem był, kiedy Ilium stało między grody),|wergiliusz
Zniszczony dom Ewandra własnymi oczyma|wergiliusz
Itaka. Adamastes, mój rodzic, pod Troję|wergiliusz
Że znowu o Polakach tak na świecie głośno;|mickiewicz
Najstarsza z cór Pryjama, i naszyjnik złoty|wergiliusz
Wrzask młodzieńców walczących i tych, którzy giną.|wergiliusz
Czy, nawykły się pławić w znanej rzece, skoki|wergiliusz
Teraz nie wiem, czy moda i nas starych zmienia,|mickiewicz
Nie budka kramna, co się rozbierze, w wóz schowa|mickiewicz
Myślił zrobić wycieczkę, porwał karabelę|mickiewicz
Dom nimf. Łodzi zwątlonych tu łańcuch się ściska,|wergiliusz
Pan łzy miał w oczach; te łzy, powiem Panu szczerze,|mickiewicz
530 I przez okno wyjrzawszy, raz jeszcze rzekł: <<Głupi!>> A|mickiewicz
Obywatelskim, nie zaś czyimś tam faworem>>.|mickiewicz
Do króla też Jarbasa wreszcie się zapędza,|wergiliusz
Do murów, z losu danych, pomożem budowy,|wergiliusz
Już i Messap, latyńscy rześcy wojownicy,|wergiliusz
Na szali tutaj Turna krew i żywot młody.|wergiliusz
Nagle wichry zwarły się, porwały się w poły,|mickiewicz
Gościom różne ciekawe historyje prawił,|mickiewicz
Rzekł Jenerał, chcę wiedzieć o tym Scyzoryku,|mickiewicz
Zbierasz flotę, gdy gwiazda zimowa nurt ziębi,|wergiliusz
Rozbierał myślą wszystkie dzisiejsze wypadki,|mickiewicz
Do niej trzy strzały z gradu, trzy nawalne deszcze|wergiliusz
Zdobi włos — i nieznacznie przebiega przez członki.|wergiliusz
I owce z pól spędzone. Tłum patrzy, jak płoną|wergiliusz
Szczęściem, nadjechał właśnie z wizytą Kiryło|mickiewicz
I szczyrem koralowym, i zielonym ślazem,|mickiewicz
Mimowolnie wzrok podniósł; a te łby jelenie,|mickiewicz
<<Wszystkich was, kończył Klucznik, biorę tu na świadki, Czy|mickiewicz
Tajemnicza scena w pokoju Sędziego. - Tadeusz, chcąc zręcznie|mickiewicz
Los drogę znajdzie, Febus powiedzie na przebój.|wergiliusz
Ruchem żyje, nabiera raźniejszych sił w pędzie:|wergiliusz
Czy w jeden gród Tyr z Troją zespolić chce Jowisz,|wergiliusz
Ją tobie dam w małżeństwo stałe za usługi|wergiliusz
Którą Sycylijanie zwą Birbante-rokko>>.|mickiewicz
I to przysłowie: lepsza zgoda od niezgody;|mickiewicz
Gdy lat trzy władać będzie nad Lacjum krainą,|wergiliusz
By pośród świętych ofiar jaka świętokradzka|wergiliusz
480 I o kłótni Rejtana z książęciem Denassów,|mickiewicz
    Ze łzami słucha matki Lawinia nieśmiała,|wergiliusz
Każdej łodzi w podarku posyła trzy cielce,|wergiliusz
I nie wpadli w tę groźną przystań niespodzianie,|wergiliusz
Jedno życie o losie nie rozstrzygnie wojny!»|wergiliusz
Poważny Acest wtedy na łożu z darniska|wergiliusz
Ale bez nakręcenia nie chciał jej zostawić,|mickiewicz
rzecz o łowach. - Powieść Wojskiego o Rejtanie i księciu|mickiewicz
410 Dba o podobne fraszki; przecież są w estymie|mickiewicz
Schodzące gwiazdy radzą snem siły odświeżyć —|wergiliusz
Porywane Sabinki wśród świąt przez tłum zbrojny|wergiliusz
Spójrzał z góry, instrument dumnym okiem zmierzył,|mickiewicz
Uprawia gry i walczy na płowej arenie,|wergiliusz
Jeden żar przejął wszystkich: rwą, pędzą bez słowa;|wergiliusz
I tak kręcąc się, skacząc, na Maćka naciera.|mickiewicz
Wpadają; dwór budzi się, psy w hałas, w krzyk stróże|mickiewicz
Ta ją do głowy Zosi przyszpila uczenie,|mickiewicz
Zniknął, uleciał; tylko w czeluściach saganów|mickiewicz
Z ołowiem niesie albo podwójne dziryty|wergiliusz
Tak groźne nurty Styksu przebywał i stawy —|wergiliusz
Niby tańce, i dziwny ubiór: istne duchy|mickiewicz
Szańcami otoczona w krąg i falą rzeki,|wergiliusz
Odpowiedź nieść i prawa pokoju stanowi.|wergiliusz
Niedługo potem wrzawa doleci go z dala;|wergiliusz
Nie drżała i wiek włosa nie zbielił nad skrońmi.|wergiliusz
Twarz, skronie, obie ręce — jedną broczą raną,|wergiliusz
<<Ale, Sędzio, cóż będzie, jak się Jacek dowie?|mickiewicz
Błąkam się, z drogi znanej zbiegając ukosem,|wergiliusz
Trojański wodzu! Jakież ci oddam pochwały?|wergiliusz
Potem ów szlachcic, z Wilna wracając do domu,|mickiewicz
Dobry dla Prus, a u mnie jest rozum szlachecki.|mickiewicz
«Ciebież — rzekł — biedny chłopcze, dziś los mi zazdrości|wergiliusz
Pędźcie wraz, pchajcie statki! Ot tak, dobrze, świetnie!|wergiliusz
    I twa prawica w boju, Kreteju bez trwogi,|wergiliusz
I najpierw ugrzęzłego mija wśród urwiska|wergiliusz
Bonapartego i Suwarowa.|mickiewicz
Wtem do Podkomorzego skoczą przyjaciele;|mickiewicz
Tędy droga! Bacz z dala, by z mrocznego wnęka|wergiliusz
Nie pędził surmą mężów na wroga nawały.|wergiliusz
I dasz kmieciom dardańskim berło w swej krainie?|wergiliusz
Palmę i byka Entel otrzymuje w dani.|wergiliusz
A Waszeć za stół sadzasz - dziękuję, sąsiedzie>>.|mickiewicz
Słaba, lękliwa! był to robaczek motyli,|mickiewicz
adwokat i woźny musiał mieć takową wokandę.|mickiewicz
On, niezlękły, na wszystkie się strony buńczucznie|wergiliusz
